global_index,domain,scene,model,qhat_target,qhat,temperature,prompt_version,seed_mode,max_steps,auto_answer
371,tomato,05,gpt-3.5-turbo,85,0.9082,5.0,v2,random,50,true
372,tomato,05,gpt-3.5-turbo,85,0.9082,5.0,v2,random,50,true
373,tomato,05,gpt-3.5-turbo,85,0.9082,5.0,v2,random,50,true
374,tomato,05,gpt-3.5-turbo,85,0.9082,5.0,v2,random,50,true
375,tomato,05,gpt-3.5-turbo,85,0.9082,5.0,v2,random,50,true
376,tomato,05,gpt-3.5-turbo,85,0.9082,5.0,v2,random,50,true
377,tomato,05,gpt-3.5-turbo,85,0.9082,5.0,v2,random,50,true
378,tomato,05,gpt-3.5-turbo,85,0.9082,5.0,v2,random,50,true
379,tomato,05,gpt-3.5-turbo,85,0.9082,5.0,v2,random,50,true
380,tomato,05,gpt-3.5-turbo,85,0.9082,5.0,v2,random,50,true
381,tomato,05,gpt-3.5-turbo,75,0.8938,5.0,v2,random,50,true
382,tomato,05,gpt-3.5-turbo,75,0.8938,5.0,v2,random,50,true
383,tomato,05,gpt-3.5-turbo,75,0.8938,5.0,v2,random,50,true
384,tomato,05,gpt-3.5-turbo,75,0.8938,5.0,v2,random,50,true
385,tomato,05,gpt-3.5-turbo,75,0.8938,5.0,v2,random,50,true
386,tomato,05,gpt-3.5-turbo,75,0.8938,5.0,v2,random,50,true
387,tomato,05,gpt-3.5-turbo,75,0.8938,5.0,v2,random,50,true
388,tomato,05,gpt-3.5-turbo,75,0.8938,5.0,v2,random,50,true
389,tomato,05,gpt-3.5-turbo,75,0.8938,5.0,v2,random,50,true
390,tomato,05,gpt-3.5-turbo,75,0.8938,5.0,v2,random,50,true
391,tomato,05,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
392,tomato,05,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
393,tomato,05,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
394,tomato,05,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
395,tomato,05,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
396,tomato,05,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
397,tomato,05,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
398,tomato,05,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
399,tomato,05,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
400,tomato,05,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
401,wastesorting,01,gpt-4o,95,0.8704,5.0,v2,random,50,true
402,wastesorting,01,gpt-4o,95,0.8704,5.0,v2,random,50,true
403,wastesorting,01,gpt-4o,95,0.8704,5.0,v2,random,50,true
404,wastesorting,01,gpt-4o,95,0.8704,5.0,v2,random,50,true
405,wastesorting,01,gpt-4o,95,0.8704,5.0,v2,random,50,true
406,wastesorting,01,gpt-4o,95,0.8704,5.0,v2,random,50,true
407,wastesorting,01,gpt-4o,95,0.8704,5.0,v2,random,50,true
408,wastesorting,01,gpt-4o,95,0.8704,5.0,v2,random,50,true
409,wastesorting,01,gpt-4o,95,0.8704,5.0,v2,random,50,true
410,wastesorting,01,gpt-4o,95,0.8704,5.0,v2,random,50,true
411,wastesorting,01,gpt-4o,85,0.7369,5.0,v2,random,50,true
412,wastesorting,01,gpt-4o,85,0.7369,5.0,v2,random,50,true
413,wastesorting,01,gpt-4o,85,0.7369,5.0,v2,random,50,true
414,wastesorting,01,gpt-4o,85,0.7369,5.0,v2,random,50,true
415,wastesorting,01,gpt-4o,85,0.7369,5.0,v2,random,50,true
416,wastesorting,01,gpt-4o,85,0.7369,5.0,v2,random,50,true
417,wastesorting,01,gpt-4o,85,0.7369,5.0,v2,random,50,true
418,wastesorting,01,gpt-4o,85,0.7369,5.0,v2,random,50,true
419,wastesorting,01,gpt-4o,85,0.7369,5.0,v2,random,50,true
420,wastesorting,01,gpt-4o,85,0.7369,5.0,v2,random,50,true
421,wastesorting,01,gpt-4o,75,0.7084,5.0,v2,random,50,true
422,wastesorting,01,gpt-4o,75,0.7084,5.0,v2,random,50,true
423,wastesorting,01,gpt-4o,75,0.7084,5.0,v2,random,50,true
424,wastesorting,01,gpt-4o,75,0.7084,5.0,v2,random,50,true
425,wastesorting,01,gpt-4o,75,0.7084,5.0,v2,random,50,true
426,wastesorting,01,gpt-4o,75,0.7084,5.0,v2,random,50,true
427,wastesorting,01,gpt-4o,75,0.7084,5.0,v2,random,50,true
428,wastesorting,01,gpt-4o,75,0.7084,5.0,v2,random,50,true
429,wastesorting,01,gpt-4o,75,0.7084,5.0,v2,random,50,true
430,wastesorting,01,gpt-4o,75,0.7084,5.0,v2,random,50,true
431,wastesorting,01,gpt-4o,raw98,0.98,5.0,v2,random,50,true
432,wastesorting,01,gpt-4o,raw98,0.98,5.0,v2,random,50,true
433,wastesorting,01,gpt-4o,raw98,0.98,5.0,v2,random,50,true
434,wastesorting,01,gpt-4o,raw98,0.98,5.0,v2,random,50,true
435,wastesorting,01,gpt-4o,raw98,0.98,5.0,v2,random,50,true
436,wastesorting,01,gpt-4o,raw98,0.98,5.0,v2,random,50,true
437,wastesorting,01,gpt-4o,raw98,0.98,5.0,v2,random,50,true
438,wastesorting,01,gpt-4o,raw98,0.98,5.0,v2,random,50,true
439,wastesorting,01,gpt-4o,raw98,0.98,5.0,v2,random,50,true
440,wastesorting,01,gpt-4o,raw98,0.98,5.0,v2,random,50,true
441,wastesorting,01,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
442,wastesorting,01,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
443,wastesorting,01,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
444,wastesorting,01,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
445,wastesorting,01,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
446,wastesorting,01,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
447,wastesorting,01,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
448,wastesorting,01,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
449,wastesorting,01,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
450,wastesorting,01,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
451,wastesorting,01,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
452,wastesorting,01,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
453,wastesorting,01,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
454,wastesorting,01,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
455,wastesorting,01,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
456,wastesorting,01,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
457,wastesorting,01,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
458,wastesorting,01,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
459,wastesorting,01,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
460,wastesorting,01,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
461,wastesorting,01,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
462,wastesorting,01,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
463,wastesorting,01,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
464,wastesorting,01,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
465,wastesorting,01,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
466,wastesorting,01,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
467,wastesorting,01,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
468,wastesorting,01,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
469,wastesorting,01,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
470,wastesorting,01,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
471,wastesorting,01,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
472,wastesorting,01,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
473,wastesorting,01,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
474,wastesorting,01,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
475,wastesorting,01,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
476,wastesorting,01,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
477,wastesorting,01,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
478,wastesorting,01,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
479,wastesorting,01,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
480,wastesorting,01,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
481,wastesorting,02,gpt-4o,95,0.8704,5.0,v2,random,50,true
482,wastesorting,02,gpt-4o,95,0.8704,5.0,v2,random,50,true
483,wastesorting,02,gpt-4o,95,0.8704,5.0,v2,random,50,true
484,wastesorting,02,gpt-4o,95,0.8704,5.0,v2,random,50,true
485,wastesorting,02,gpt-4o,95,0.8704,5.0,v2,random,50,true
486,wastesorting,02,gpt-4o,95,0.8704,5.0,v2,random,50,true
487,wastesorting,02,gpt-4o,95,0.8704,5.0,v2,random,50,true
488,wastesorting,02,gpt-4o,95,0.8704,5.0,v2,random,50,true
489,wastesorting,02,gpt-4o,95,0.8704,5.0,v2,random,50,true
490,wastesorting,02,gpt-4o,95,0.8704,5.0,v2,random,50,true
491,wastesorting,02,gpt-4o,85,0.7369,5.0,v2,random,50,true
492,wastesorting,02,gpt-4o,85,0.7369,5.0,v2,random,50,true
493,wastesorting,02,gpt-4o,85,0.7369,5.0,v2,random,50,true
494,wastesorting,02,gpt-4o,85,0.7369,5.0,v2,random,50,true
495,wastesorting,02,gpt-4o,85,0.7369,5.0,v2,random,50,true
496,wastesorting,02,gpt-4o,85,0.7369,5.0,v2,random,50,true
497,wastesorting,02,gpt-4o,85,0.7369,5.0,v2,random,50,true
498,wastesorting,02,gpt-4o,85,0.7369,5.0,v2,random,50,true
499,wastesorting,02,gpt-4o,85,0.7369,5.0,v2,random,50,true
500,wastesorting,02,gpt-4o,85,0.7369,5.0,v2,random,50,true
501,wastesorting,02,gpt-4o,75,0.7084,5.0,v2,random,50,true
502,wastesorting,02,gpt-4o,75,0.7084,5.0,v2,random,50,true
503,wastesorting,02,gpt-4o,75,0.7084,5.0,v2,random,50,true
504,wastesorting,02,gpt-4o,75,0.7084,5.0,v2,random,50,true
505,wastesorting,02,gpt-4o,75,0.7084,5.0,v2,random,50,true
506,wastesorting,02,gpt-4o,75,0.7084,5.0,v2,random,50,true
507,wastesorting,02,gpt-4o,75,0.7084,5.0,v2,random,50,true
508,wastesorting,02,gpt-4o,75,0.7084,5.0,v2,random,50,true
509,wastesorting,02,gpt-4o,75,0.7084,5.0,v2,random,50,true
510,wastesorting,02,gpt-4o,75,0.7084,5.0,v2,random,50,true
511,wastesorting,02,gpt-4o,raw98,0.98,5.0,v2,random,50,true
512,wastesorting,02,gpt-4o,raw98,0.98,5.0,v2,random,50,true
513,wastesorting,02,gpt-4o,raw98,0.98,5.0,v2,random,50,true
514,wastesorting,02,gpt-4o,raw98,0.98,5.0,v2,random,50,true
515,wastesorting,02,gpt-4o,raw98,0.98,5.0,v2,random,50,true
516,wastesorting,02,gpt-4o,raw98,0.98,5.0,v2,random,50,true
517,wastesorting,02,gpt-4o,raw98,0.98,5.0,v2,random,50,true
518,wastesorting,02,gpt-4o,raw98,0.98,5.0,v2,random,50,true
519,wastesorting,02,gpt-4o,raw98,0.98,5.0,v2,random,50,true
520,wastesorting,02,gpt-4o,raw98,0.98,5.0,v2,random,50,true
521,wastesorting,02,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
522,wastesorting,02,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
523,wastesorting,02,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
524,wastesorting,02,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
525,wastesorting,02,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
526,wastesorting,02,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
527,wastesorting,02,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
528,wastesorting,02,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
529,wastesorting,02,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
530,wastesorting,02,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
531,wastesorting,02,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
532,wastesorting,02,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
533,wastesorting,02,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
534,wastesorting,02,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
535,wastesorting,02,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
536,wastesorting,02,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
537,wastesorting,02,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
538,wastesorting,02,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
539,wastesorting,02,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
540,wastesorting,02,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
541,wastesorting,02,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
542,wastesorting,02,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
543,wastesorting,02,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
544,wastesorting,02,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
545,wastesorting,02,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
546,wastesorting,02,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
547,wastesorting,02,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
548,wastesorting,02,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
549,wastesorting,02,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
550,wastesorting,02,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
551,wastesorting,02,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
552,wastesorting,02,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
553,wastesorting,02,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
554,wastesorting,02,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
555,wastesorting,02,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
556,wastesorting,02,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
557,wastesorting,02,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
558,wastesorting,02,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
559,wastesorting,02,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
560,wastesorting,02,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
561,wastesorting,03,gpt-4o,95,0.8704,5.0,v2,random,50,true
562,wastesorting,03,gpt-4o,95,0.8704,5.0,v2,random,50,true
563,wastesorting,03,gpt-4o,95,0.8704,5.0,v2,random,50,true
564,wastesorting,03,gpt-4o,95,0.8704,5.0,v2,random,50,true
565,wastesorting,03,gpt-4o,95,0.8704,5.0,v2,random,50,true
566,wastesorting,03,gpt-4o,95,0.8704,5.0,v2,random,50,true
567,wastesorting,03,gpt-4o,95,0.8704,5.0,v2,random,50,true
568,wastesorting,03,gpt-4o,95,0.8704,5.0,v2,random,50,true
569,wastesorting,03,gpt-4o,95,0.8704,5.0,v2,random,50,true
570,wastesorting,03,gpt-4o,95,0.8704,5.0,v2,random,50,true
571,wastesorting,03,gpt-4o,85,0.7369,5.0,v2,random,50,true
572,wastesorting,03,gpt-4o,85,0.7369,5.0,v2,random,50,true
573,wastesorting,03,gpt-4o,85,0.7369,5.0,v2,random,50,true
574,wastesorting,03,gpt-4o,85,0.7369,5.0,v2,random,50,true
575,wastesorting,03,gpt-4o,85,0.7369,5.0,v2,random,50,true
576,wastesorting,03,gpt-4o,85,0.7369,5.0,v2,random,50,true
577,wastesorting,03,gpt-4o,85,0.7369,5.0,v2,random,50,true
578,wastesorting,03,gpt-4o,85,0.7369,5.0,v2,random,50,true
579,wastesorting,03,gpt-4o,85,0.7369,5.0,v2,random,50,true
580,wastesorting,03,gpt-4o,85,0.7369,5.0,v2,random,50,true
581,wastesorting,03,gpt-4o,75,0.7084,5.0,v2,random,50,true
582,wastesorting,03,gpt-4o,75,0.7084,5.0,v2,random,50,true
583,wastesorting,03,gpt-4o,75,0.7084,5.0,v2,random,50,true
584,wastesorting,03,gpt-4o,75,0.7084,5.0,v2,random,50,true
585,wastesorting,03,gpt-4o,75,0.7084,5.0,v2,random,50,true
586,wastesorting,03,gpt-4o,75,0.7084,5.0,v2,random,50,true
587,wastesorting,03,gpt-4o,75,0.7084,5.0,v2,random,50,true
588,wastesorting,03,gpt-4o,75,0.7084,5.0,v2,random,50,true
589,wastesorting,03,gpt-4o,75,0.7084,5.0,v2,random,50,true
590,wastesorting,03,gpt-4o,75,0.7084,5.0,v2,random,50,true
591,wastesorting,03,gpt-4o,raw98,0.98,5.0,v2,random,50,true
592,wastesorting,03,gpt-4o,raw98,0.98,5.0,v2,random,50,true
593,wastesorting,03,gpt-4o,raw98,0.98,5.0,v2,random,50,true
594,wastesorting,03,gpt-4o,raw98,0.98,5.0,v2,random,50,true
595,wastesorting,03,gpt-4o,raw98,0.98,5.0,v2,random,50,true
596,wastesorting,03,gpt-4o,raw98,0.98,5.0,v2,random,50,true
597,wastesorting,03,gpt-4o,raw98,0.98,5.0,v2,random,50,true
598,wastesorting,03,gpt-4o,raw98,0.98,5.0,v2,random,50,true
599,wastesorting,03,gpt-4o,raw98,0.98,5.0,v2,random,50,true
600,wastesorting,03,gpt-4o,raw98,0.98,5.0,v2,random,50,true
601,wastesorting,03,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
602,wastesorting,03,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
603,wastesorting,03,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
604,wastesorting,03,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
605,wastesorting,03,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
606,wastesorting,03,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
607,wastesorting,03,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
608,wastesorting,03,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
609,wastesorting,03,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
610,wastesorting,03,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
611,wastesorting,03,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
612,wastesorting,03,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
613,wastesorting,03,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
614,wastesorting,03,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
615,wastesorting,03,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
616,wastesorting,03,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
617,wastesorting,03,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
618,wastesorting,03,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
619,wastesorting,03,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
620,wastesorting,03,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
621,wastesorting,03,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
622,wastesorting,03,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
623,wastesorting,03,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
624,wastesorting,03,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
625,wastesorting,03,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
626,wastesorting,03,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
627,wastesorting,03,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
628,wastesorting,03,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
629,wastesorting,03,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
630,wastesorting,03,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
631,wastesorting,03,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
632,wastesorting,03,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
633,wastesorting,03,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
634,wastesorting,03,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
635,wastesorting,03,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
636,wastesorting,03,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
637,wastesorting,03,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
638,wastesorting,03,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
639,wastesorting,03,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
640,wastesorting,03,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
641,wastesorting,04,gpt-4o,95,0.8704,5.0,v2,random,50,true
642,wastesorting,04,gpt-4o,95,0.8704,5.0,v2,random,50,true
643,wastesorting,04,gpt-4o,95,0.8704,5.0,v2,random,50,true
644,wastesorting,04,gpt-4o,95,0.8704,5.0,v2,random,50,true
645,wastesorting,04,gpt-4o,95,0.8704,5.0,v2,random,50,true
646,wastesorting,04,gpt-4o,95,0.8704,5.0,v2,random,50,true
647,wastesorting,04,gpt-4o,95,0.8704,5.0,v2,random,50,true
648,wastesorting,04,gpt-4o,95,0.8704,5.0,v2,random,50,true
649,wastesorting,04,gpt-4o,95,0.8704,5.0,v2,random,50,true
650,wastesorting,04,gpt-4o,95,0.8704,5.0,v2,random,50,true
651,wastesorting,04,gpt-4o,85,0.7369,5.0,v2,random,50,true
652,wastesorting,04,gpt-4o,85,0.7369,5.0,v2,random,50,true
653,wastesorting,04,gpt-4o,85,0.7369,5.0,v2,random,50,true
654,wastesorting,04,gpt-4o,85,0.7369,5.0,v2,random,50,true
655,wastesorting,04,gpt-4o,85,0.7369,5.0,v2,random,50,true
656,wastesorting,04,gpt-4o,85,0.7369,5.0,v2,random,50,true
657,wastesorting,04,gpt-4o,85,0.7369,5.0,v2,random,50,true
658,wastesorting,04,gpt-4o,85,0.7369,5.0,v2,random,50,true
659,wastesorting,04,gpt-4o,85,0.7369,5.0,v2,random,50,true
660,wastesorting,04,gpt-4o,85,0.7369,5.0,v2,random,50,true
661,wastesorting,04,gpt-4o,75,0.7084,5.0,v2,random,50,true
662,wastesorting,04,gpt-4o,75,0.7084,5.0,v2,random,50,true
663,wastesorting,04,gpt-4o,75,0.7084,5.0,v2,random,50,true
664,wastesorting,04,gpt-4o,75,0.7084,5.0,v2,random,50,true
665,wastesorting,04,gpt-4o,75,0.7084,5.0,v2,random,50,true
666,wastesorting,04,gpt-4o,75,0.7084,5.0,v2,random,50,true
667,wastesorting,04,gpt-4o,75,0.7084,5.0,v2,random,50,true
668,wastesorting,04,gpt-4o,75,0.7084,5.0,v2,random,50,true
669,wastesorting,04,gpt-4o,75,0.7084,5.0,v2,random,50,true
670,wastesorting,04,gpt-4o,75,0.7084,5.0,v2,random,50,true
671,wastesorting,04,gpt-4o,raw98,0.98,5.0,v2,random,50,true
672,wastesorting,04,gpt-4o,raw98,0.98,5.0,v2,random,50,true
673,wastesorting,04,gpt-4o,raw98,0.98,5.0,v2,random,50,true
674,wastesorting,04,gpt-4o,raw98,0.98,5.0,v2,random,50,true
675,wastesorting,04,gpt-4o,raw98,0.98,5.0,v2,random,50,true
676,wastesorting,04,gpt-4o,raw98,0.98,5.0,v2,random,50,true
677,wastesorting,04,gpt-4o,raw98,0.98,5.0,v2,random,50,true
678,wastesorting,04,gpt-4o,raw98,0.98,5.0,v2,random,50,true
679,wastesorting,04,gpt-4o,raw98,0.98,5.0,v2,random,50,true
680,wastesorting,04,gpt-4o,raw98,0.98,5.0,v2,random,50,true
681,wastesorting,04,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
682,wastesorting,04,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
683,wastesorting,04,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
684,wastesorting,04,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
685,wastesorting,04,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
686,wastesorting,04,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
687,wastesorting,04,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
688,wastesorting,04,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
689,wastesorting,04,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
690,wastesorting,04,gpt-3.5-turbo,95,0.9028,5.0,v2,random,50,true
691,wastesorting,04,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
692,wastesorting,04,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
693,wastesorting,04,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
694,wastesorting,04,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
695,wastesorting,04,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
696,wastesorting,04,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
697,wastesorting,04,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
698,wastesorting,04,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
699,wastesorting,04,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
700,wastesorting,04,gpt-3.5-turbo,85,0.8851,5.0,v2,random,50,true
701,wastesorting,04,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
702,wastesorting,04,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
703,wastesorting,04,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
704,wastesorting,04,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
705,wastesorting,04,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
706,wastesorting,04,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
707,wastesorting,04,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
708,wastesorting,04,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
709,wastesorting,04,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
710,wastesorting,04,gpt-3.5-turbo,75,0.8512,5.0,v2,random,50,true
711,wastesorting,04,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
712,wastesorting,04,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
713,wastesorting,04,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
714,wastesorting,04,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
715,wastesorting,04,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
716,wastesorting,04,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
717,wastesorting,04,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
718,wastesorting,04,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
719,wastesorting,04,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
720,wastesorting,04,gpt-3.5-turbo,raw98,0.98,5.0,v2,random,50,true
